M_TIMESTAMP,S_original,BU_original,missing
2026-01-05 03:45:00+00:00,53.46386658852522,54.03315882273122,0
2026-01-05 04:00:00+00:00,54.743171851529894,54.18831489461537,0
2026-01-05 04:15:00+00:00,53.359750104815134,48.83660450336485,0
2026-01-05 04:30:00+00:00,52.942941676365116,49.93119876637399,0
2026-01-05 04:45:00+00:00,57.91871164320326,56.04552355021577,0
2026-01-05 05:00:00+00:00,57.760408946885995,55.61565385442241,0
2026-01-05 05:15:00+00:00,59.580685295857066,54.360748251942475,0
2026-01-05 05:30:00+00:00,57.251982431717266,56.40410334726352,0
2026-01-05 05:45:00+00:00,58.399280147036045,52.998461342343056,0
2026-01-05 06:00:00+00:00,110.5612265064814,263.6017759214119,0
2026-01-05 06:15:00+00:00,265.0439819067898,253.15734080338672,0
2026-01-05 06:30:00+00:00,269.19504567860395,245.7490464523237,0
2026-01-05 06:45:00+00:00,262.3334014105741,243.32252222206196,0
2026-01-05 07:00:00+00:00,270.92983114857844,256.1435481905852,0
2026-01-05 07:15:00+00:00,271.29835368385585,259.5864825426069,0
2026-01-05 07:30:00+00:00,264.00143724568653,247.57156515434417,0
2026-01-05 07:45:00+00:00,264.15929994521224,246.4649106522532,0
2026-01-05 08:00:00+00:00,264.9058713728707,242.10649459014869,0
2026-01-05 08:15:00+00:00,264.0756597797665,265.6566964909003,0
2026-01-05 08:30:00+00:00,270.22811335037153,262.9383644684757,0
2026-01-05 08:45:00+00:00,266.17517748215215,259.2979955560467,0
2026-01-05 09:00:00+00:00,258.23889167272785,251.2622566431302,0
2026-01-05 09:15:00+00:00,280.4349100541095,254.47357607610493,0
2026-01-05 09:30:00+00:00,278.72750819290087,264.1827237632386,0
2026-01-05 09:45:00+00:00,259.37399059399286,277.0755219062042,0
2026-01-05 10:00:00+00:00,264.0634144062347,262.8552077168354,0
2026-01-05 10:15:00+00:00,260.42641186324875,245.28137595484824,0
2026-01-05 10:30:00+00:00,242.99322813384583,230.00394460902297,0
2026-01-05 10:45:00+00:00,246.3928555748664,211.66706002385763,0
2026-01-05 11:00:00+00:00,262.92393399342444,261.6258401406118,0
2026-01-05 11:15:00+00:00,252.8103952415836,254.0087223735979,0
2026-01-05 11:30:00+00:00,247.82285942195742,236.3650384023344,0
2026-01-05 11:45:00+00:00,246.71916662274785,224.2741759705448,0
2026-01-05 12:00:00+00:00,242.14656176010266,222.65436723878372,0
2026-01-05 12:15:00+00:00,254.6760634843958,250.8308604421981,0
2026-01-05 12:30:00+00:00,237.53101001010393,229.72449657251943,0
2026-01-05 12:45:00+00:00,253.2152399693662,249.73467028309776,0
2026-01-05 13:00:00+00:00,251.93041806197888,240.31263846881095,0
2026-01-05 13:15:00+00:00,249.15023962292457,248.09209357498864,0
2026-01-05 13:30:00+00:00,242.91053646275085,232.07197829403975,0
2026-01-05 13:45:00+00:00,231.7208659744301,231.3534309382642,0
2026-01-05 14:00:00+00:00,236.6390796060833,209.63078806689197,0
2026-01-05 14:15:00+00:00,235.07618642541567,216.6875492505025,0
2026-01-05 14:30:00+00:00,229.81432787347896,216.41592609430754,0
2026-01-05 14:45:00+00:00,233.94899021375966,235.89086004268685,0
2026-01-05 15:00:00+00:00,248.75970326284252,249.66368323980313,0
2026-01-05 15:15:00+00:00,236.61376865483126,230.71461835614627,0
2026-01-05 15:30:00+00:00,241.2999258431082,222.16455064874165,0
2026-01-05 15:45:00+00:00,244.02514381364108,217.58229744654608,0
2026-01-05 16:00:00+00:00,232.43634228038562,228.8984821762177,0
2026-01-05 16:15:00+00:00,235.73002747631418,218.51607288087317,0
2026-01-05 16:30:00+00:00,239.79987852619158,252.68908627736067,0
2026-01-05 16:45:00+00:00,238.15702475337986,224.68355580736906,0
2026-01-05 17:00:00+00:00,241.77054448404,248.37770927021114,0
2026-01-05 17:15:00+00:00,235.65966349338817,227.5618887257611,0
2026-01-05 17:30:00+00:00,237.18376226371223,221.76896845153453,0
2026-01-05 17:45:00+00:00,244.6493289906246,231.2293799572425,0
2026-01-05 18:00:00+00:00,233.39345311008242,229.54765763314072,0
2026-01-05 18:15:00+00:00,242.75471944185915,232.5885607201573,0
2026-01-05 18:30:00+00:00,238.16981405077877,238.43157892373964,0
2026-01-05 18:45:00+00:00,236.98561603189407,235.15355637731304,0
2026-01-05 19:00:00+00:00,221.00963041060422,222.2407693938591,0
2026-01-05 19:15:00+00:00,227.60566614255475,219.71378284388604,0
2026-01-05 19:30:00+00:00,235.77671695377163,217.58554641957522,0
2026-01-05 19:45:00+00:00,227.66166513192925,221.03999794992438,0
2026-01-05 20:00:00+00:00,242.04696631072665,232.02664814744315,0
2026-01-05 20:15:00+00:00,221.1928068001855,198.59186717084063,0
2026-01-05 20:30:00+00:00,224.39584499530463,218.66556988975188,0
2026-01-05 20:45:00+00:00,225.0350739992162,216.36495659769076,0
2026-01-05 21:00:00+00:00,202.94274047699582,185.07749766331622,0
2026-01-05 21:15:00+00:00,223.46743199532878,211.98812714804689,0
2026-01-05 21:30:00+00:00,216.1965839302973,207.17964688110524,0
2026-01-05 21:45:00+00:00,225.0200678537768,231.12199681929897,0
2026-01-05 22:00:00+00:00,69.09128853438634,67.15060912802366,0
2026-01-05 22:15:00+00:00,51.0784677689542,51.84297539288366,0
2026-01-05 22:30:00+00:00,68.15828290943963,65.6272381638591,0
2026-01-05 22:45:00+00:00,61.553646289071374,54.924277813133216,0
2026-01-05 23:00:00+00:00,57.473276731225624,56.391357359616904,0
2026-01-05 23:15:00+00:00,69.32864088436907,65.3881569830443,0
2026-01-05 23:30:00+00:00,52.025111783669374,49.185600713506446,0
2026-01-05 23:45:00+00:00,58.5752693916829,54.9669683325127,0
2026-01-06 00:00:00+00:00,59.52309897529564,58.203741675441734,0
2026-01-06 00:15:00+00:00,63.934396847094476,64.20339804030795,0
2026-01-06 00:30:00+00:00,67.2144966941685,65.79234220815331,0
2026-01-06 00:45:00+00:00,62.72748163555746,63.826253810713276,0
2026-01-06 01:00:00+00:00,55.409033687950064,56.98119404822249,0
2026-01-06 01:15:00+00:00,58.341603670673784,51.13742757289734,0
2026-01-06 01:30:00+00:00,50.87080073372454,47.122146569335804,0
2026-01-06 01:45:00+00:00,53.71307761712255,47.15732646343211,0
2026-01-06 02:00:00+00:00,51.40468038728539,51.04709989773092,0
2026-01-06 02:15:00+00:00,54.348070534818135,51.73079488517472,0
2026-01-06 02:30:00+00:00,53.48644977361819,50.78211307443805,0
2026-01-06 02:45:00+00:00,53.04107415155155,50.918781120528024,0
2026-01-06 03:00:00+00:00,53.45554683271139,52.792367584931384,0
2026-01-06 03:15:00+00:00,56.37739931719929,49.89146486289112,0
2026-01-06 03:30:00+00:00,55.02326068038929,50.45602951845693,0
2026-01-06 03:45:00+00:00,54.44574520583587,52.23080067553815,0
2026-01-06 04:00:00+00:00,56.19457398253439,56.86830648796165,0
2026-01-06 04:15:00+00:00,55.833106726567514,54.17395451159331,0
2026-01-06 04:30:00+00:00,57.92679843880957,53.598145930869606,0
2026-01-06 04:45:00+00:00,56.59680511372822,51.35530457888562,0
2026-01-06 05:00:00+00:00,54.9667304694234,55.610081265524634,0
2026-01-06 05:15:00+00:00,54.83095344746018,51.62787534615107,0
2026-01-06 05:30:00+00:00,57.193428454109934,52.01947048249882,0
2026-01-06 05:45:00+00:00,59.941864408924985,54.43903366187419,0
2026-01-06 06:00:00+00:00,256.76644373937904,232.6522633132235,0
2026-01-06 06:15:00+00:00,252.5915823241984,234.16227435830945,0
2026-01-06 06:30:00+00:00,262.3029901686889,246.04473285849986,0
2026-01-06 06:45:00+00:00,255.6602874840886,239.41606581004112,0
2026-01-06 07:00:00+00:00,275.15359740495944,263.8578238171851,0
2026-01-06 07:15:00+00:00,259.9357454438435,248.13785097054085,0
2026-01-06 07:30:00+00:00,276.0854477212157,283.6181281387948,0
2026-01-06 07:45:00+00:00,261.46785239735505,237.99853793485673,0
2026-01-06 08:00:00+00:00,269.42853760006534,260.34801186502193,0
2026-01-06 08:15:00+00:00,263.7052060168183,255.32677350103225,0
2026-01-06 08:30:00+00:00,263.62553570933414,246.7873237113769,0
2026-01-06 08:45:00+00:00,240.24559654352092,235.29821714931953,0
2026-01-06 09:00:00+00:00,260.91688031566207,259.5643184655069,0
2026-01-06 09:15:00+00:00,265.5629524318853,255.6890202758247,0
2026-01-06 09:30:00+00:00,249.868230181058,254.54087662774478,0
2026-01-06 09:45:00+00:00,245.05849981415653,217.6892811946229,0
2026-01-06 10:00:00+00:00,252.23526461680171,240.3947931483156,0
2026-01-06 10:15:00+00:00,260.30243019164254,264.75542353609916,0
2026-01-06 10:30:00+00:00,256.4764793987844,251.56744367749377,0
2026-01-06 10:45:00+00:00,254.19842254673966,247.00133822838225,0
2026-01-06 11:00:00+00:00,229.12383950362928,230.33844943872438,0
2026-01-06 11:15:00+00:00,250.12614821352855,222.9416457680573,0
2026-01-06 11:30:00+00:00,238.53450268035942,238.25096463215354,0
2026-01-06 11:45:00+00:00,241.38304254960252,236.36725657036544,0
2026-01-06 12:00:00+00:00,247.78164657627988,226.78680554683822,0
2026-01-06 12:15:00+00:00,224.75607166462308,236.2318793296766,0
2026-01-06 12:30:00+00:00,255.66342895107596,239.99074994047083,0
2026-01-06 12:45:00+00:00,236.14678781344884,210.5438364222536,0
2026-01-06 13:00:00+00:00,227.37314679344206,224.93560029090568,0
2026-01-06 13:15:00+00:00,239.4189172483125,225.9821958842757,0
2026-01-06 13:30:00+00:00,241.8774757682888,242.95414516835288,0
2026-01-06 13:45:00+00:00,235.45620994292423,224.57957164438167,0
2026-01-06 14:00:00+00:00,241.07296212971096,227.4014324489363,0
2026-01-06 14:15:00+00:00,235.55382291172145,241.25463265381075,0
2026-01-06 14:30:00+00:00,236.25112404096194,237.37577708810906,0
2026-01-06 14:45:00+00:00,235.37253760065522,216.4298020474084,0
2026-01-06 15:00:00+00:00,234.21204358529076,221.20290362074633,0
2026-01-06 15:15:00+00:00,237.72647082823735,234.13090910330544,0
2026-01-06 15:30:00+00:00,226.67617991756256,219.91368946464408,0
2026-01-06 15:45:00+00:00,234.03160956868382,225.22815077467425,0
2026-01-06 16:00:00+00:00,244.47499824676805,230.50435395596756,0
2026-01-06 16:15:00+00:00,244.40971308499155,223.9173550945426,0
2026-01-06 16:30:00+00:00,231.2357624384779,204.0059423703281,0
2026-01-06 16:45:00+00:00,251.5358253286295,238.4869748491081,0
2026-01-06 17:00:00+00:00,247.52560795381632,215.5836330838068,0
2026-01-06 17:15:00+00:00,233.6297760191674,216.50773223742036,0
2026-01-06 17:30:00+00:00,242.47494376874857,218.03711720447174,0
2026-01-06 17:45:00+00:00,242.25869416262674,220.37859786039317,0
2026-01-06 18:00:00+00:00,231.9474205970389,227.15568040559813,0
2026-01-06 18:15:00+00:00,225.72292838621962,219.09093445939055,0
2026-01-06 18:30:00+00:00,223.104874325842,216.27647020995747,0
2026-01-06 18:45:00+00:00,239.00768966080526,223.3003862071672,0
2026-01-06 19:00:00+00:00,245.8271046133788,227.6422900367064,0
2026-01-06 19:15:00+00:00,231.31394976048406,229.65753758213003,0
2026-01-06 19:30:00+00:00,231.72597717578824,217.2077752667755,0
2026-01-06 19:45:00+00:00,226.36358137833952,226.05594277965673,0
2026-01-06 20:00:00+00:00,233.03434072935107,227.10493561290653,0
2026-01-06 20:15:00+00:00,224.7392727820517,214.95632582756312,0
2026-01-06 20:30:00+00:00,225.39052406193449,205.87774015214003,0
2026-01-06 20:45:00+00:00,85.38337231199148,210.18504334242792,0
2026-01-06 21:00:00+00:00,226.41859187876102,213.25445134749788,0
2026-01-06 21:15:00+00:00,222.64244059875227,210.2188892075967,0
2026-01-06 21:30:00+00:00,220.25409239224533,204.37633077295527,0
2026-01-06 21:45:00+00:00,214.29405338208528,208.76188434776628,0
2026-01-06 22:00:00+00:00,57.71519839503206,60.65324279819967,0
2026-01-06 22:15:00+00:00,62.84955816999595,59.435109144772966,0
2026-01-06 22:30:00+00:00,54.642375759665164,52.92341714105122,0
2026-01-06 22:45:00+00:00,53.77120604660269,50.49786133381164,0
2026-01-06 23:00:00+00:00,61.21027231190675,62.10684989566281,0
2026-01-06 23:15:00+00:00,60.53848709758219,59.71834913575095,0
2026-01-06 23:30:00+00:00,50.20731617763338,49.98959167024867,0
2026-01-06 23:45:00+00:00,71.9586069224015,73.04099482363034,0
2026-01-07 00:00:00+00:00,69.02549607487336,66.21889309760199,0
2026-01-07 00:15:00+00:00,55.044699808083,52.89568323559168,0
2026-01-07 00:30:00+00:00,71.44000984820929,71.89643698400033,0
2026-01-07 00:45:00+00:00,60.304639075140784,60.29924203224075,0
2026-01-07 01:00:00+00:00,67.34305593780603,59.159056325591486,0
2026-01-07 01:15:00+00:00,50.790822977691,49.789742424408146,0
2026-01-07 01:30:00+00:00,49.23621892411898,46.378834742314254,0
2026-01-07 01:45:00+00:00,49.06697614235745,49.32807891109702,0
2026-01-07 02:00:00+00:00,51.68043277310392,50.81500807039026,0
2026-01-07 02:15:00+00:00,52.03865084696247,47.040174190462096,0
2026-01-07 02:30:00+00:00,53.406423850607794,52.34818054592754,0
2026-01-07 02:45:00+00:00,53.09894992636082,51.41295128417763,0
2026-01-07 03:00:00+00:00,53.50312068695196,52.0094973019715,0
2026-01-07 03:15:00+00:00,53.5370385124524,51.390618116196244,0
2026-01-07 03:30:00+00:00,53.81091981397128,54.544707716200854,0
2026-01-07 03:45:00+00:00,52.17930155605705,52.292212910795726,0
2026-01-07 04:00:00+00:00,54.05228557946549,51.46869432510927,0
2026-01-07 04:15:00+00:00,54.658400606174986,55.052247881281815,0
2026-01-07 04:30:00+00:00,56.90563245290391,57.95313462943625,0
2026-01-07 04:45:00+00:00,56.555128310304966,55.38111672274036,0
2026-01-07 05:00:00+00:00,54.910430381473994,53.68429680534419,0
2026-01-07 05:15:00+00:00,57.72475847909587,56.056198591693146,0
2026-01-07 05:30:00+00:00,56.456995164165775,55.347360835763524,0
2026-01-07 05:45:00+00:00,58.46943214114742,56.41673787908007,0
2026-01-07 06:00:00+00:00,234.7372163668872,241.42993610830933,0
2026-01-07 06:15:00+00:00,270.17569927117614,249.210394977532,0
2026-01-07 06:30:00+00:00,247.48118263719763,245.20413401602198,0
2026-01-07 06:45:00+00:00,258.44756184683587,246.99915613285788,0
2026-01-07 07:00:00+00:00,266.2510124646766,235.05773759424858,0
2026-01-07 07:15:00+00:00,251.14216905354417,240.7445990965143,0
2026-01-07 07:30:00+00:00,252.2733131151154,242.2723285740113,0
2026-01-07 07:45:00+00:00,254.7574612566603,254.2796441042963,0
2026-01-07 08:00:00+00:00,279.7339692426252,265.00548300904455,0
2026-01-07 08:15:00+00:00,264.19701468801077,244.65336926224649,0
2026-01-07 08:30:00+00:00,259.38160241887493,262.11086076391643,0
2026-01-07 08:45:00+00:00,267.12360891599087,268.6279001270214,0
2026-01-07 09:00:00+00:00,272.0332960574604,278.0119836735533,0
2026-01-07 09:15:00+00:00,267.2785285732738,261.52188449249996,0
2026-01-07 09:30:00+00:00,262.1666864456484,250.18903055371368,0
2026-01-07 09:45:00+00:00,257.8628872820575,254.44518867881348,0
2026-01-07 10:00:00+00:00,255.44695030755693,239.06942134986528,0
2026-01-07 10:15:00+00:00,253.30086739304465,243.58073014646942,0
2026-01-07 10:30:00+00:00,253.23041602983093,243.03491802621386,0
2026-01-07 10:45:00+00:00,248.48909397505545,230.1165016024023,0
2026-01-07 11:00:00+00:00,254.86993305980306,250.70799021806297,0
2026-01-07 11:15:00+00:00,261.23541002792683,238.35615530248043,0
2026-01-07 11:30:00+00:00,251.31373233261084,235.2099600215591,0
2026-01-07 11:45:00+00:00,261.097556559776,250.20819650330654,0
2026-01-07 12:00:00+00:00,244.7621839566026,248.1297324725289,0
2026-01-07 12:15:00+00:00,244.32438103212544,227.51733782292138,0
2026-01-07 12:30:00+00:00,239.0954866013893,229.205413583985,0
2026-01-07 12:45:00+00:00,233.19686537918986,221.35577690708888,0
2026-01-07 13:00:00+00:00,248.45943966420572,233.19758538832036,0
2026-01-07 13:15:00+00:00,244.74908416823607,226.51508146095387,0
2026-01-07 13:30:00+00:00,241.1615797180349,227.81109616292818,0
2026-01-07 13:45:00+00:00,226.87492631347456,225.32208357405185,0
2026-01-07 14:00:00+00:00,243.26770628174813,237.41133809553156,0
2026-01-07 14:15:00+00:00,249.7924435194442,228.7567679718745,0
2026-01-07 14:30:00+00:00,237.6859559900612,240.84310983642084,0
2026-01-07 14:45:00+00:00,231.81100429097768,230.23130472126664,0
2026-01-07 15:00:00+00:00,237.72059180758373,219.90449344943232,0
2026-01-07 15:15:00+00:00,231.5719604313393,231.39617834335945,0
2026-01-07 15:30:00+00:00,228.76928468537957,221.81058133104796,0
2026-01-07 15:45:00+00:00,241.04665961858515,232.1539769403789,0
2026-01-07 16:00:00+00:00,242.36788640118363,237.52953952614237,0
2026-01-07 16:15:00+00:00,226.5571280469379,220.53723653032011,0
2026-01-07 16:30:00+00:00,223.59078052570192,223.34263123443714,0
2026-01-07 16:45:00+00:00,225.61728632068943,218.62244713070942,0
2026-01-07 17:00:00+00:00,238.86382879714532,224.54135518622738,0
2026-01-07 17:15:00+00:00,239.3305967306311,216.6217406621425,0
2026-01-07 17:30:00+00:00,244.0945096402633,238.30482082513814,0
2026-01-07 17:45:00+00:00,240.88941701163338,226.2258121469199,0
2026-01-07 18:00:00+00:00,226.37056381164837,228.766066821398,0
2026-01-07 18:15:00+00:00,230.40914844273976,226.06036464004458,0
2026-01-07 18:30:00+00:00,222.621324788174,207.16995554428775,0
2026-01-07 18:45:00+00:00,241.74789184439734,239.39970116723114,0
2026-01-07 19:00:00+00:00,217.20498350984977,215.1475051087587,0
2026-01-07 19:15:00+00:00,233.29993372135806,223.78819349356243,0
2026-01-07 19:30:00+00:00,217.98671735663933,210.34871076651658,0
2026-01-07 19:45:00+00:00,222.10129160477268,224.6925322414258,0
2026-01-07 20:00:00+00:00,223.45764730022208,210.93555282878998,0
2026-01-07 20:15:00+00:00,221.1988741704047,210.2364187662254,0
2026-01-07 20:30:00+00:00,211.57875682269176,195.46204028496652,0
2026-01-07 20:45:00+00:00,224.38783673787535,221.36138126870992,0
2026-01-07 21:00:00+00:00,215.60450125943262,204.22587070181513,0
2026-01-07 21:15:00+00:00,210.78292187858045,199.66889643111753,0
2026-01-07 21:30:00+00:00,208.09130985557826,199.0573334932506,0
2026-01-07 21:45:00+00:00,213.93369361813336,204.8910781611118,0
2026-01-07 22:00:00+00:00,62.65858994856058,57.538764755741575,0
2026-01-07 22:15:00+00:00,75.08867540615499,67.74901938101128,0
2026-01-07 22:30:00+00:00,53.512850857815174,51.86460547937064,0
2026-01-07 22:45:00+00:00,60.83086618093234,54.26195731701191,0
2026-01-07 23:00:00+00:00,63.743945006109655,63.227552326117426,0
2026-01-07 23:15:00+00:00,58.95575394556582,59.51968607249498,0
2026-01-07 23:30:00+00:00,60.40373201431649,57.664242803614506,0
2026-01-07 23:45:00+00:00,60.349591463535084,60.09368262444984,0
